SEQ_NO,KEORAEIL,SUNAPIL,HOIGYE_YEAR,YEAR_GUBUN,GEUMGO_CODE,BANK_GUBUN,MNGBR,ORG_MNGBR,GEORAE_GUBUN,GEORAE_CHANNEL,GUNGU_CODE,JIBGYE_CODE,BONSE_CNT,BONSE_AMT,SEWOI_CNT,SEWOI_AMT,GYOYUKSE_CNT,GYOYUKSE_AMT,NONGTEUKSE_CNT,NONGTEUKSE_AMT,SEIPGYEJWA,JUSEOK,ICHEIL,HOIKYE_SMOK_C,TAX_NO,GIROCD,SUNP_M_G,FIL_DT1,FIL_DT2,FIL_DT3,FIL_DT4,FIL_DT5,FIL_5_NO1,FIL_5_NO2,FIL_5_NO3,FIL_5_NO4,FIL_5_NO5,FIL_18_AMT1,FIL_18_AMT2,FIL_18_AMT3,FIL_18_AMT4,FIL_18_AMT5,DR_DTTM,DROKJA_ID,UPD_DTTM,MODR_ID,KJ_DT
614,20241011,20241002,2023,5,28,88,7127,7127,1,6,245,104000,2,88310,12,2283610,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
615,20241011,20241002,2023,5,28,88,7127,0,1,6,245,103000,4,4470,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
616,20241011,20241002,2023,5,28,88,7127,7127,1,5,260,104000,3,158250,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
617,20241011,20241002,2023,5,28,88,7127,0,1,5,260,103000,6,24080,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
618,20241011,20241002,2023,9,28,88,7127,7127,1,5,237,104000,2,126310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
619,20241011,20241002,2023,9,28,88,7127,0,1,5,237,103000,4,17940,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
620,20241011,20241002,2023,9,28,88,7127,7127,1,8,237,104000,0,0,2,102420,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
621,20241011,20241002,2023,9,28,88,7127,7127,1,5,245,104000,2,96740,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
622,20241011,20241002,2023,9,28,88,7127,0,1,5,245,103000,4,13000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
625,20241011,20241002,2023,9,28,365,0,0,1,39,170,104000,6,278080,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
626,20241011,20241002,2023,9,28,365,0,0,1,39,170,103000,8,28620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
627,20241011,20241002,2023,9,28,365,0,0,1,39,200,104000,4,695000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
628,20241011,20241002,2023,9,28,365,0,0,1,39,200,103000,7,156000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
629,20241011,20241002,2023,9,28,365,0,0,1,39,237,104000,8,786350,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
630,20241011,20241002,2023,9,28,365,0,0,1,39,237,103000,14,194570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
633,20241011,20241002,2023,9,28,366,0,0,1,39,260,104000,1,212380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
634,20241011,20241002,2023,9,28,366,0,0,1,39,260,103000,2,39380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
641,20241011,20241002,2023,5,28,374,0,0,1,39,185,104000,1,451570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
642,20241011,20241002,2023,5,28,374,0,0,1,39,185,103000,2,71310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
643,20241011,20241002,2023,5,28,381,0,0,1,39,140,104000,2,48320,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
644,20241011,20241002,2023,5,28,381,0,0,1,39,140,103000,2,2520,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
645,20241011,20241002,2023,9,28,381,0,0,1,39,140,104000,3,61370,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
646,20241011,20241002,2023,9,28,381,0,0,1,39,140,103000,3,6270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
647,20241011,20241002,2023,9,28,381,0,0,1,39,260,104000,1,212380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
648,20241011,20241002,2023,9,28,381,0,0,1,39,260,103000,2,39380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
655,20241011,20241002,2023,5,28,3,1111,1111,1,6,245,104000,0,0,2,209400,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
656,20241011,20241002,2023,5,28,4,1111,1111,1,6,110,104000,1,451600,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
657,20241011,20241002,2023,5,28,4,1111,0,1,6,110,103000,2,79270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
658,20241011,20241002,2023,9,28,4,1111,1111,1,6,200,104000,0,0,1,369760,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
659,20241011,20241002,2023,5,28,11,1111,1111,1,6,110,104000,2,80380,1,200000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
660,20241011,20241002,2023,5,28,11,1111,0,1,6,110,103000,4,14040,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
661,20241011,20241002,2023,9,28,11,1111,1111,1,6,237,104000,7,982290,1,17610,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
1277,20241011,20241002,2023,5,28,88,7127,7127,1,8,170,216100,0,0,4,265970,0,0,0,0,0,,,294099,,,,,,,,,,,,,,,,,,,20241011021003,IF_O_SHB_RPT_R_006,20241011021003,IF_O_SHB_RPT_R_006,
1,20241011,20241002,2023,9,28,3,1111,1111,1,6,200,103000,4,287150,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
3,20241011,20241002,2023,9,28,4,1111,1111,1,6,237,103000,2,133550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
7,20241011,20241002,2023,5,28,11,1111,1111,1,6,200,103000,4,66690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
8,20241011,20241002,2023,9,28,11,1111,1111,1,6,140,103000,4,235790,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
9,20241011,20241002,2023,9,28,11,1111,1111,1,6,200,103000,10,637060,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
14,20241011,20241002,2023,9,28,81,1111,1111,1,6,110,103000,2,84060,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
17,20241011,20241002,2023,5,28,88,7127,7127,1,6,185,103000,2,125680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
18,20241011,20241002,2023,5,28,88,7127,7127,1,5,237,103000,25,915120,0,0,1,2990,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
19,20241011,20241002,2023,5,28,88,7127,7127,1,5,245,103000,15,839450,0,0,1,65900,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
20,20241011,20241002,2023,9,28,88,7127,7127,1,6,110,103000,2,157920,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
21,20241011,20241002,2023,9,28,88,7127,7127,1,5,185,103000,8,360660,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
25,20241011,20241002,2023,9,28,361,0,0,1,39,200,103000,2,160270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
27,20241011,20241002,2023,9,28,366,0,0,1,39,200,103000,6,628310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
28,20241011,20241002,2023,9,28,366,0,0,1,39,237,103000,5,361480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
32,20241011,20241002,2023,9,28,371,0,0,1,39,110,103000,2,133810,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
33,20241011,20241002,2023,9,28,371,0,0,1,39,260,103000,4,231020,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
662,20241011,20241002,2023,9,28,11,1111,0,1,6,237,103000,13,161310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
665,20241011,20241002,2023,9,28,20,1111,1111,1,6,170,104000,1,41710,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
666,20241011,20241002,2023,9,28,20,1111,1111,1,6,260,104000,1,51740,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
667,20241011,20241002,2023,9,28,20,1111,0,1,6,260,103000,1,2700,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
681,20241011,20241002,2023,5,28,88,7127,7127,1,5,170,104000,5,120000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
682,20241011,20241002,2023,5,28,88,7127,0,1,5,170,103000,4,5050,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
683,20241011,20241002,2023,5,28,88,7127,7127,1,6,170,104000,2,111820,9,1182000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
684,20241011,20241002,2023,5,28,88,7127,0,1,6,170,103000,4,21180,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
685,20241011,20241002,2023,5,28,88,7127,7127,1,6,237,104000,4,366350,2,153200,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
686,20241011,20241002,2023,5,28,88,7127,0,1,6,237,103000,8,55170,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
687,20241011,20241002,2023,5,28,88,7127,7127,1,6,260,104000,0,0,1,80000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
688,20241011,20241002,2023,9,28,88,7127,7127,1,6,185,104000,5,686380,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
689,20241011,20241002,2023,9,28,88,7127,0,1,6,185,103000,9,93620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
690,20241011,20241002,2023,9,28,88,7127,7127,1,6,200,104000,1,29950,3,422520,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
691,20241011,20241002,2023,9,28,88,7127,0,1,6,200,103000,1,2480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
692,20241011,20241002,2023,9,28,88,7127,7127,1,8,200,104000,0,0,2,571750,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
693,20241011,20241002,2023,9,28,88,7127,7127,1,6,237,104000,10,911560,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
694,20241011,20241002,2023,9,28,88,7127,0,1,6,237,103000,18,218070,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
695,20241011,20241002,2023,9,28,88,7127,7127,1,6,260,104000,7,558300,1,122200,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
696,20241011,20241002,2023,9,28,88,7127,0,1,6,260,103000,11,140270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
701,20241011,20241002,2023,9,28,361,0,0,1,39,245,104000,2,79840,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
702,20241011,20241002,2023,9,28,361,0,0,1,39,245,103000,4,7920,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
43,20241011,20241002,2023,9,28,3,1111,1111,1,6,170,103000,6,403900,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
44,20241011,20241002,2023,9,28,3,1111,1111,1,6,185,103000,2,128680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
48,20241011,20241002,2023,5,28,11,1111,1111,1,6,245,103000,4,372090,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
52,20241011,20241002,2023,5,28,20,1111,1111,1,6,185,103000,2,56200,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
54,20241011,20241002,2023,9,28,81,1111,1111,1,6,170,103000,2,119800,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
56,20241011,20241002,2023,5,28,88,1,1,1,5,237,103000,2,160270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
57,20241011,20241002,2023,9,28,88,1,1,1,5,245,103000,2,106910,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
63,20241011,20241002,2023,9,28,88,7127,7127,1,6,140,103000,4,468370,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
69,20241011,20241002,2023,5,28,361,0,0,1,39,260,103000,16,1293470,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
72,20241011,20241002,2023,9,28,365,0,0,1,39,140,103000,4,400320,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
76,20241011,20241002,2023,9,28,367,0,0,1,39,237,103000,2,73440,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
703,20241011,20241002,2023,5,28,365,0,0,1,39,260,104000,4,282640,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
704,20241011,20241002,2023,5,28,365,0,0,1,39,260,103000,8,44300,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
711,20241011,20241002,2023,9,28,368,0,0,1,39,260,104000,1,45150,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
712,20241011,20241002,2023,9,28,368,0,0,1,39,260,103000,2,6830,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
721,20241011,20241002,2023,9,28,381,0,0,1,39,170,104000,1,20890,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
722,20241011,20241002,2023,9,28,381,0,0,1,39,170,103000,1,1160,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
725,20241011,20241002,2023,5,28,4,1111,1111,1,6,260,104000,0,0,1,169000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
730,20241011,20241002,2023,9,28,11,1111,1111,1,6,185,104000,6,622350,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
731,20241011,20241002,2023,9,28,11,1111,0,1,6,185,103000,11,100460,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
732,20241011,20241002,2023,9,28,11,1111,1111,1,6,260,104000,6,1151030,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
733,20241011,20241002,2023,9,28,11,1111,0,1,6,260,103000,8,206550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
734,20241011,20241002,2023,5,28,81,1111,1111,1,6,260,104000,0,0,1,33030,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
735,20241011,20241002,2023,9,28,81,1111,1111,1,6,200,104000,2,595240,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
736,20241011,20241002,2023,9,28,81,1111,0,1,6,200,103000,4,108660,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
737,20241011,20241002,2023,9,28,88,1,1,1,5,170,104000,6,307550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
738,20241011,20241002,2023,9,28,88,1,0,1,5,170,103000,5,34100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
87,20241011,20241002,2023,9,28,3,1111,1111,1,6,260,103000,4,361130,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
90,20241011,20241002,2023,5,28,11,1111,1111,1,6,260,103000,2,190350,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
91,20241011,20241002,2023,5,28,20,1111,1111,1,6,237,103000,2,147530,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
94,20241011,20241002,2023,9,28,81,1111,1111,1,6,260,103000,10,1058660,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
97,20241011,20241002,2023,9,28,88,7127,7127,1,5,200,103000,2,133550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
98,20241011,20241002,2023,9,28,88,7127,7127,1,5,260,103000,17,1205080,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
105,20241011,20241002,2023,9,28,366,0,0,1,39,170,103000,12,1101420,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
106,20241011,20241002,2023,9,28,367,0,0,1,39,170,103000,2,104360,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
121,20241011,20241002,2023,9,28,3,1111,1111,1,6,237,103000,6,388690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
746,20241011,20241002,2023,5,28,88,7127,7127,1,8,237,104000,0,0,2,972900,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
747,20241011,20241002,2023,9,28,88,7127,7127,1,5,110,104000,1,27810,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
748,20241011,20241002,2023,9,28,88,7127,7127,1,6,170,104000,10,448120,1,138080,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
749,20241011,20241002,2023,9,28,88,7127,0,1,6,170,103000,15,72990,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
752,20241011,20241002,2023,5,28,361,0,0,1,39,170,104000,2,118960,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241011021002,IF_O_SHB_RPT_R_006,20241011021002,IF_O_SHB_RPT_R_006,
